,id,label,modularity_class
2009,reaching,reaching,VBG
2010,reached,reached,VBN
2011,touched,touched,VBN
2012,inch,inch,VB
2013,intertwines,intertwines,VBZ
2014,combine,combine,VB
2015,lidicing,lidicing,VBG
2016,menaces,menaces,VBZ
2017,appealed,appealed,VBD
2018,screams,screams,VBP
2019,load,load,VBP
2020,Jordan,Jordan,VB
2021,Arranging,Arranging,VBG
2022,paddled,paddled,VBN
2023,traverse,traverse,VBP
2024,praising,praising,VBG
2025,row,row,VBP
2026,pampered,pampered,VBN
2027,rifding,rifding,VBG
2028,shrimp,shrimp,VB
2029,notched,notched,VBN
2030,Hanging,Hanging,VBG
2031,hang,hang,VB
2032,upside,upside,VBP
2033,somethuing,somethuing,VBG
2034,cradling,cradling,VBG
2035,cuddles,cuddles,VBZ
2036,cuddling,cuddling,VBG
2037,protecting,protecting,VBG
2038,wrote,wrote,VBD
2039,backing,backing,VBG
2040,exploring,exploring,VBG
2041,explored,explored,VBD
2042,finds,finds,VBZ
2043,mewing,mewing,VBG
2044,tearing,tearing,VBG
2045,divided,divided,VBN
2046,tears,tears,VBZ
2047,tore,tore,VBD
2048,ripping,ripping,VBG
2049,taring,taring,VBG
2050,horseback,horseback,VBP
2051,become,become,VBN
2052,siting,siting,VBG
2053,ending,ending,VBG
2054,r,r,VBP
2055,atop,atop,VBP
2056,scratch,scratch,VB
2057,skratch,skratch,VBN
2058,paw,paw,VB
2059,encloses,encloses,VBZ
2060,tap,tap,VBP
2061,circusing,circusing,VBG
2062,sharpens,sharpens,VBZ
2063,whittle,whittle,VB
2064,sharpen,sharpen,VB
2065,sharping,sharping,VBG
2066,shorp,shorp,VB
2067,breakdancing,breakdancing,VBG
2068,amidst,amidst,VB
2069,o,o,VBZ
2070,bombarded,bombarded,VBN
2071,dodged,dodged,VBD
2072,treading,treading,VBG
2073,relating,relating,VBG
2074,alice,alice,VB
2075,containg,containg,VBG
2076,drooping,drooping,VBG
2077,cubes,cubes,VBP
2078,breed,breed,VBD
2079,struck,struck,VBN
2080,dashing,dashing,VBG
2081,soaks,soaks,VB
2082,searing,searing,VBG
2083,brown,brown,VB
2084,Make,Make,VB
2085,wipe,wipe,VB
2086,Uncooked,Uncooked,VBN
2087,scooping,scooping,VBG
2088,pits,pits,VBZ
2089,scopes,scopes,VBZ
2090,scoop,scoop,VB
2091,scoops,scoops,VBZ
2092,grind,grind,VB
2093,juicing,juicing,VBG
2094,avocado,avocado,VBZ
2095,buried,buried,VBN
2096,burried,burried,VBN
2097,neck,neck,VB
2098,dugged,dugged,VBN
2099,digged,digged,VBN
2100,submerged,submerged,VBN
2101,slcied,slcied,VBD
2102,jutting,jutting,VBG
2103,shits,shits,VBZ
2104,defecated,defecated,VBN
2105,excretes,excretes,VBZ
2106,defecating,defecating,VBG
2107,pooped,pooped,VBN
2108,rear,rear,VBP
2109,defecates,defecates,VBZ
2110,poops,poops,VBZ
2111,shitting,shitting,VBG
2112,shat,shat,VBN
2113,punding,punding,VBG
2114,singling,singling,VBG
2115,tosses,tosses,VBZ
2116,roof,roof,VB
2117,clung,clung,VBZ
2118,clings,clings,VBZ
2119,flings,flings,VBZ
2120,baking,baking,VBG
2121,bends,bends,VBZ
2122,discovers,discovers,VBZ
2123,dating,dating,VBG
2124,visting,visting,VBG
2125,dissembling,dissembling,VBG
2126,dismantling,dismantling,VBG
2127,screwing,screwing,VBG
2128,tumbles,tumbles,VBZ
2129,descending,descending,VBG
2130,praying,praying,VBG
2131,longways,longways,VBZ
2132,cutttingt,cutttingt,VBZ
2133,emoting,emoting,VBG
2134,uttered,uttered,VBN
2135,alternated,alternated,VBD
2136,smiled,smiled,VBD
2137,smiles,smiles,VBZ
2138,pruning,pruning,VBG
2139,prunes,prunes,VBZ
2140,trims,trims,VBZ
2141,tendering,tendering,VBG
2142,bearded,bearded,VBN
2143,paced,paced,VBD
2144,smell,smell,VBP
2145,whacks,whacks,VBZ
2146,freaking,freaking,VBG
2147,cangaroo,cangaroo,VB
2148,wallaby,wallaby,VB
2149,'Say,'Say,VBD
2150,Say,Say,VBP
2151,cycaling,cycaling,VBG
2152,attending,attending,VBG
2153,fenced,fenced,VBN
2154,congregate,congregate,VBP
2155,ruunning,ruunning,VBG
2156,skates,skates,VBZ
2157,hurts,hurts,VBZ
2158,sacrifices,sacrifices,VBZ
2159,hurt,hurt,VBN
2160,sacrifice,sacrifice,VBP
2161,wrecked,wrecked,VBN
2162,skateboards,skateboards,VBZ
2163,participate,participate,VBP
2164,Racing,Racing,VBG
2165,sviping,sviping,VBG
2166,Sweeping,Sweeping,VBG
2167,wrestles,wrestles,VBZ
2168,attempts,attempts,VBZ
2169,failing,failing,VBG
2170,participating,participating,VBG
2171,pretend,pretend,VBP
2172,battling,battling,VBG
2173,engaged,engaged,VBN
2174,paws,paws,VBZ
2175,raising,raising,VBG
2176,tapped,tapped,VBD
2177,dashes,dashes,VBZ
2178,iching,iching,VBG
2179,disturbing,disturbing,VBG
2180,scarred,scarred,VBN
2181,forced,forced,VBD
2182,disturbes,disturbes,VBZ
2183,rotates,rotates,VBZ
2184,penguins,penguins,VBZ
2185,bothers,bothers,VBZ
2186,teases,teases,VBZ
2187,Loving,Loving,VBG
2188,broth,broth,VB
2189,Practicing,Practicing,VBG
2190,slows,slows,VBZ
2191,sprints,sprints,VBZ
2192,shredding,shredding,VBG
2193,sizes,sizes,VBZ
2194,quartered,quartered,VBD
2195,sorting,sorting,VBG
2196,finiding,finiding,VBG
2197,seeking,seeking,VBG
2198,slitting,slitting,VBG
2199,spring,spring,VBG
2200,crippled,crippled,VBN
2201,terroizing,terroizing,VBG
2202,Hitted,Hitted,VBN
2203,slici,slici,VBD
2204,crating,crating,VBG
2205,waits,waits,VBZ
2206,brings,brings,VBZ
2207,delivers,delivers,VBZ
2208,weared,weared,VBN
2209,peoples,peoples,VBZ
2210,buttered,buttered,VBD
2211,Applying,Applying,VBG
2212,spike,spike,VB
2213,needed,needed,VBN
2214,opposite,opposite,VBP
2215,displays,displays,VBZ
2216,poofs,poofs,VBZ
2217,explaning,explaning,VBG
2218,approach,approach,VB
2219,ear,ear,VBP
2220,messing,messing,VBG
2221,erasing,erasing,VBG
2222,erases,erases,VBZ
2223,erased,erased,VBD
2224,Drawing,Drawing,VBG
2225,taught,taught,VBN
2226,browned,browned,VBD
2227,barbecuing,barbecuing,VBG
2228,heating,heating,VBG
2229,bopping,bopping,VBG
2230,bob,bob,VBP
2231,bobbing,bobbing,VBG
2232,round,round,VBP
2233,crushed,crushed,VBN
2234,trobuled,trobuled,VBN
2235,accident,accident,VBN
2236,samples,samples,VBZ
2237,pizzeria,pizzeria,VB
2238,judged,judged,VBN
2239,twirled,twirled,VBN
2240,clasped,clasped,VBN
2241,rotated,rotated,VBN
2242,womming,womming,VBG
2243,encased,encased,VBN
2244,wander,wander,VBP
2245,escaped,escaped,VBD
2246,lost,lost,VBN
2247,shape,shape,VB
2248,julienne,julienne,VB
2249,meows,meows,VBZ
2250,sounds,sounds,VBZ
2251,meowed,meowed,VBD
2252,roar,roar,VBP
2253,trapped,trapped,VBN
2254,drip,drip,VB
2255,test,test,VB
2256,Dansing,Dansing,VBG
2257,steam,steam,VB
2258,winding,winding,VBG
2259,rehearsing,rehearsing,VBG
2260,rehearsed,rehearsed,VBD
2261,rests,rests,VBZ
2262,means,means,VBZ
2263,scrambled,scrambled,VBN
2264,scrammbling,scrammbling,VBG
2265,Wrapped,Wrapped,VBD
2266,sword,sword,VBD
2267,persuades,persuades,VBZ
2268,join,join,VB
2269,selects,selects,VBZ
2270,introduces,introduces,VBZ
2271,meet,meet,VB
2272,Basking,Basking,VBG
2273,teling,teling,VBG
2274,si,si,VBD
2275,shaving,shaving,VBG
2276,lathering,lathering,VBG
2277,shave,shave,VB
2278,lathers,lathers,VBZ
2279,spread,spread,VBD
2280,redecorates,redecorates,VBZ
2281,slit,slit,VBN
2282,nails,nails,VBN
2283,pin,pin,VBN
2284,penetrated,penetrated,VBN
2285,inserted,inserted,VBN
2286,pounding,pounding,VBG
2287,pricked,pricked,VBN
2288,nailed,nailed,VBN
2289,nailing,nailing,VBG
2290,headed,headed,VBN
2291,forecasts,forecasts,VBZ
2292,announcing,announcing,VBG
2293,forecasting,forecasting,VBG
2294,flubs,flubs,VBZ
2295,broadcasting,broadcasting,VBG
2296,reported,reported,VBD
2297,hooting,hooting,VBG
2298,clear,clear,VB
2299,fails,fails,VBZ
2300,skated,skated,VBD
2301,filmed,filmed,VBN
2302,leap,leap,VBP
2303,GET,GET,VB
2304,jalapeno,jalapeno,VB
2305,blended,blended,VBN
2306,transferred,transferred,VBD
2307,liquidized,liquidized,VBN
2308,addded,addded,VBN
2309,perpares,perpares,VBZ
2310,Grinding,Grinding,VBG
2311,produce,produce,VBP
2312,Grilled,Grilled,VBN
2313,flattens,flattens,VBZ
2314,floured,floured,VBD
2315,foured,foured,VBD
2316,flattening,flattening,VBG
2317,experienced,experienced,VBD
2318,prepaire,prepaire,VB
2319,circled,circled,VBD
2320,dog,dog,VB
2321,lashed,lashed,VBN
2322,paddle,paddle,VBP
2323,built,built,VBN
2324,rafting,rafting,VBG
2325,measures,measures,VBZ
2326,measured,measured,VBD
2327,ankle,ankle,VBP
2328,measure,measure,VBP
2329,knives,knives,VBZ
2330,throughing,throughing,VBG
2331,Hitting,Hitting,VBG
2332,knifes,knifes,VBP
2333,achieve,achieve,VB
2334,intresting,intresting,VBG
2335,contain,contain,VBP
2336,cool,cool,VB
2337,blanced,blanced,VBN
2338,Boiled,Boiled,VBN
2339,strained,strained,VBN
2340,cooled,cooled,VBN
2341,boils,boils,VBZ
2342,Straining,Straining,VBG
2343,cooling,cooling,VBG
2344,soaked,soaked,VBN
2345,prepering,prepering,VBG
2346,drains,drains,VBZ
2347,blanched,blanched,VBN
2348,imitating,imitating,VBG
2349,waved,waved,VBD
2350,communicating,communicating,VBG
2351,languages,languages,VBZ
2352,communicate,communicate,VB
2353,communicates,communicates,VBZ
2354,patted,patted,VBN
2355,attended,attended,VBN
2356,wiped,wiped,VBD
2357,conversing,conversing,VBG
2358,spilt,spilt,VBN
2359,cloahes,cloahes,VBZ
2360,warning,warning,VBG
2361,shining,shining,VBG
2362,rounds,rounds,VBZ
2363,flip,flip,VB
2364,funny,funny,VBP
2365,Flip,Flip,VBD
2366,tumbled,tumbled,VBD
2367,building,building,VBG
2368,lens,lens,VBZ
2369,lumbers,lumbers,VBZ
2370,playig,playig,VBP
2371,surrounding,surrounding,VBG
2372,fights,fights,VBZ
2373,purveyed,purveyed,VBN
2374,layering,layering,VBG
2375,bacon,bacon,VB
2376,PREPARE,PREPARE,VB
2377,Put,Put,VB
2378,fallowing,fallowing,VBG
2379,follwing,follwing,VBG
2380,treated,treated,VBN
2381,dieing,dieing,VBG
2382,injured,injured,VBN
2383,treating,treating,VBG
2384,revive,revive,VB
2385,resuscitate,resuscitate,VBP
2386,tend,tend,VBP
2387,resesitate,resesitate,VB
2388,admitted,admitted,VBN
2389,restart,restart,VB
2390,suffering,suffering,VBG
2391,attempt,attempt,VBP
2392,bored,bored,VBD
2393,justï,justï,VB
2394,faked,faked,VBD
2395,excited,excited,VBN
2396,lit,lit,VBD
2397,mimicking,mimicking,VBG
2398,lights,lights,VBZ
2399,igniting,igniting,VBG
2400,burn,burn,VBP
2401,shooed,shooed,VBD
2402,help,help,VB
2403,noodles,noodles,VBZ
2404,dumps,dumps,VBZ
2405,drained,drained,VBD
2406,wirh,wirh,VB
2407,unpacks,unpacks,VBZ
2408,handcuffed,handcuffed,VBN
2409,arresting,arresting,VBG
2410,handcuffs,handcuffs,VBZ
2411,arrested,arrested,VBN
2412,cuffed,cuffed,VBD
2413,handcuffing,handcuffing,VBG
2414,arrest,arrest,VBP
2415,arreested,arreested,VBN
2416,juggles,juggles,VBZ
2417,holing,holing,VBG
2418,interducing,interducing,VBG
2419,drills,drills,VBZ
2420,holes,holes,VBZ
2421,drilled,drilled,VBN
2422,drilling,drilling,VBG
2423,screws,screws,VBZ
2424,screw,screw,VB
2425,contained,contained,VBN
2426,wash,wash,VB
2427,someething,someething,VBG
2428,godlyness,godlyness,VB
2429,wired,wired,VBN
2430,dow,dow,VBZ
2431,karate,karate,VB
2432,mounting,mounting,VBG
2433,mounts,mounts,VBZ
2434,taming,taming,VBG
2435,mount,mount,VB
2436,modeling,modeling,VBG
2437,modeled,modeled,VBD
2438,comforts,comforts,VBZ
2439,massaging,massaging,VBG
2440,lotioned,lotioned,VBD
2441,radhika,radhika,VB
2442,doesnt,doesnt,VBP
2443,cuttting,cuttting,VBG
2444,dice,dice,VB
2445,heading,heading,VBG
2446,gathered,gathered,VBN
2447,waddling,waddling,VBG
2448,bundles,bundles,VBZ
2449,reclining,reclining,VBG
2450,reverses,reverses,VBZ
2451,popped,popped,VBD
2452,pop,pop,VBP
2453,Wheeling,Wheeling,VBG
2454,bears,bears,VBZ
2455,piled,piled,VBN
2456,slumped,slumped,VBD
2457,charring,charring,VBG
2458,pickled,pickled,VBN
2459,cupt,cupt,VBZ
2460,assorted,assorted,VBD
2461,peopleï,peopleï,VB
2462,thumbs,thumbs,VBD
2463,dealing,dealing,VBG
2464,deals,deals,VBZ
2465,counting,counting,VBG
2466,shuffling,shuffling,VBG
2467,heat,heat,VB
2468,meeting,meeting,VBG
2469,paying,paying,VBG
2470,hear,hear,VBP
2471,butterflying,butterflying,VBG
2472,straightening,straightening,VBG
2473,straighten,straighten,VB
2474,straightened,straightened,VBD
2475,drying,drying,VBG
2476,gayytips,gayytips,VBZ
2477,straigtening,straigtening,VBG
2478,ironing,ironing,VBG
2479,fistfighting,fistfighting,VBG
2480,box,box,VBP
2481,fistfight,fistfight,VBD
2482,Infected,Infected,VBN
2483,emerging,emerging,VBG
2484,rises,rises,VBZ
2485,breached,breached,VBD
2486,raises,raises,VBZ
2487,surfacing,surfacing,VBG
2488,am,am,VBP
2489,leaves,leaves,VBZ
2490,pepperonis,pepperonis,VBP
2491,pepperoni,pepperoni,VB
2492,dissecting,dissecting,VBG
2493,pepporoni,pepporoni,VB
2494,ingrendientele,ingrendientele,VBZ
2495,wringing,wringing,VBG
2496,squeezed,squeezed,VBD
2497,describes,describes,VBZ
2498,drys,drys,VBZ
2499,ping,ping,VBG
2500,lectureing,lectureing,VBG
2501,speeking,speeking,VBG
2502,khan,khan,VB
2503,delivered,delivered,VBN
2504,orating,orating,VBG
2505,scrub,scrub,VB
2506,dirty,dirty,VBP
2507,Prepare,Prepare,VB
2508,fat,fat,VBP
2509,stolen,stolen,VBN
2510,accumulating,accumulating,VBG
2511,identify,identify,VB
2512,swarmed,swarmed,VBD
2513,scavenging,scavenging,VBG
2514,plank,plank,VB
2515,pillar,pillar,VB
2516,beam,beam,VB
2517,tags,tags,VBZ
2518,taps,taps,VBZ
2519,calls,calls,VBZ
2520,Teasing,Teasing,VBG
2521,cookin,cookin,VBZ
2522,dipped,dipped,VBN
2523,marinades,marinades,VBZ
2524,cokig,cokig,VB
2525,pins,pins,VBZ
2526,wrestled,wrestled,VBD
2527,wresting,wresting,VBG
2528,thamana,thamana,VB
2529,raing,raing,VBG
2530,snipped,snipped,VBD
2531,snips,snips,VBZ
2532,wiggling,wiggling,VBG
2533,ands,ands,VBZ
2534,stabbed,stabbed,VBD
2535,pierced,pierced,VBD
2536,advertising,advertising,VBG
2537,thrust,thrust,VBZ
2538,PIONTING,PIONTING,VBG
2539,outruns,outruns,VBZ
2540,overtaking,overtaking,VBG
2541,Baking,Baking,VBG
2542,hailed,hailed,VBD
2543,isplaying,isplaying,VBG
2544,concealed,concealed,VBN
2545,spying,spying,VBG
2546,eyeing,eyeing,VBG
2547,hid,hid,VBP
2548,crouched,crouched,VBD
2549,examines,examines,VB
2550,approached,approached,VBD
2551,died,died,VBD
2552,celebrates,celebrates,VBZ
2553,approched,approched,VBD
2554,rolloing,rolloing,VBG
2555,equisized,equisized,VBN
2556,learing,learing,VBG
2557,receiving,receiving,VBG
2558,received,received,VBD
2559,injected,injected,VBN
2560,administered,administered,VBN
2561,injecting,injecting,VBG
2562,child,child,VB
2563,injects,injects,VBZ
2564,Dieing,Dieing,VBG
2565,river,river,VB
2566,dove,dove,VBD
2567,PULLING,PULLING,VBG
2568,ridden,ridden,VBN
2569,puffs,puffs,VBZ
2570,smoked,smoked,VBD
2571,smokking,smokking,VBG
2572,stared,stared,VBD
2573,duck,duck,VBD
2574,romp,romp,VBP
2575,serching,serching,VBG
2576,waddle,waddle,VBP
2577,quacking,quacking,VBG
2578,romping,romping,VBG
2579,perparing,perparing,VBG
2580,recipe,recipe,VBP
2581,enjying,enjying,VBG
2582,interact,interact,VBP
2583,socializing,socializing,VBG
2584,nuzzled,nuzzled,VBN
2585,nudged,nudged,VBN
2586,fighting/playing,fighting/playing,VBG
2587,intervene,intervene,VBP
2588,hens,hens,VBZ
2589,stopping,stopping,VBG
2590,said,said,VBD
2591,sitring,sitring,VBG
2592,nuzzles,nuzzles,VBZ
2593,kisses,kisses,VBZ
2594,interacts,interacts,VBZ
2595,spending,spending,VBG
2596,giraffe,giraffe,VBD
2597,exchanging,exchanging,VBG
2598,pink,pink,VB
2599,separates,separates,VBZ
2600,kamaboko,kamaboko,VBP
2601,separate,separate,VB
2602,dining,dining,VBG
2603,competed,competed,VBN
2604,athletes,athletes,VBZ
2605,backflips,backflips,VBZ
2606,headphones,headphones,VBN
2607,repeating,repeating,VBG
2608,listeing,listeing,VBG
2609,pygmy,pygmy,VB
2610,showcases,showcases,VBZ
2611,twins,twins,VBZ
2612,egg,egg,VBN
2613,squirts,squirts,VBZ
2614,hited,hited,VBN
2615,Kidding,Kidding,VBG
2616,prooping,prooping,VBG
2617,decontaminated,decontaminated,VBN
2618,hosed,hosed,VBD
2619,decontaminates,decontaminates,VBZ
2620,scrubs,scrubs,VBD
2621,tidying,tidying,VBG
2622,pillow,pillow,VB
2623,tiding,tiding,VBG
2624,arrange,arrange,VB
2625,appear,appear,VBP
2626,menacing,menacing,VBG
2627,trots,trots,VBZ
2628,wering,wering,VBG
2629,styled,styled,VBD
2630,styles,styles,VBZ
2631,sectioned,sectioned,VBD
2632,elses,elses,VBZ
2633,solve,solve,VBP
2634,desing,desing,VBG
2635,smooch,smooch,VB
2636,Intoxicated,Intoxicated,VBN
2637,Celebrating,Celebrating,VBG
2638,motorized,motorized,VBN
2639,rashing,rashing,VBG
2640,moped,moped,VBN
2641,billed,billed,VBN
2642,sell,sell,VB
2643,handling,handling,VBG
2644,chirps,chirps,VBZ
2645,supposed,supposed,VBD
2646,operates,operates,VBZ
2647,remote,remote,VBP
2648,Do,Do,VBP
2649,point,point,VB
2650,positioning,positioning,VBG
2651,chating,chating,VBG
2652,adjusts,adjusts,VBZ
2653,chanting,chanting,VBG
2654,hogging,hogging,VBG
2655,grows,grows,VBZ
2656,shoving,shoving,VBG
2657,sleeging,sleeging,VBG
2658,whipped,whipped,VBD
2659,consumes,consumes,VBZ
2660,EATING,EATING,VBG
2661,seting,seting,VBG
2662,girl,girl,VB
2663,hair,hair,VB
2664,adjusting,adjusting,VBG
2665,top,top,VB
2666,stretches,stretches,VBZ
2667,tai,tai,VB
2668,stretched,stretched,VBD
2669,explained,explained,VBD
2670,carretes,carretes,VBZ
2671,fills,fills,VBZ
2672,canced,canced,VBD
2673,arousing,arousing,VBG
2674,messy,messy,VBP
2675,plowing,plowing,VBG
2676,Domesticated,Domesticated,VBN
2677,plaughing,plaughing,VBG
2678,tilling,tilling,VBG
2679,farming,farming,VBG
2680,cultivated,cultivated,VBD
2681,grow,grow,VB
2682,plow,plow,VB
2683,ploughing,ploughing,VBG
2684,jumproping,jumproping,VBG
2685,roped,roped,VBD
2686,whip,whip,VB
2687,kidnapping,kidnapping,VBG
2688,charging,charging,VBG
2689,steal,steal,VB
2690,rescueit,rescueit,VB
2691,headbutts,headbutts,VBD
2692,mooing,mooing,VBG
2693,yelled,yelled,VBN
2694,grunting,grunting,VBG
2695,call,call,VB
2696,photography,photography,VB
2697,domesticated,domesticated,VBN
2698,toucing,toucing,VBG
2699,signed,signed,VBD
2700,battering,battering,VBG
2701,transfers,transfers,VBZ
2702,mxing,mxing,VBG
2703,flours,flours,VB
2704,supporting,supporting,VBG
2705,enters,enters,VBZ
2706,paraded,paraded,VBN
2707,manipulate,manipulate,VB
2708,rinsing,rinsing,VBG
2709,rinses,rinses,VBZ
2710,wached,wached,VBN
2711,rinsed,rinsed,VBD
2712,flagging,flagging,VBG
2713,ripples,ripples,VBZ
2714,halave,halave,VBP
2715,granulated,granulated,VBN
2716,points,points,VBZ
2717,pointed,pointed,VBD
2718,seeds,seeds,VBZ
2719,speckling,speckling,VBG
2720,coring,coring,VBG
2721,elongated,elongated,VBD
2722,scraped,scraped,VBN
2723,remvoing,remvoing,VBG
2724,kebabs,kebabs,VBP
2725,skewered,skewered,VBN
2726,sticked,sticked,VBD
2727,arranged,arranged,VBD
2728,cubed,cubed,VBD
2729,'S,'S,VBZ
2730,sharpened,sharpened,VBN
2731,sharps,sharps,VBZ
2732,win,win,VB
2733,whetting,whetting,VBG
2734,roasting,roasting,VBG
2735,grilled,grilled,VBN
2736,cutted,cutted,VBN
2737,thank,thank,VBD
2738,assembling,assembling,VBG
2739,modifies,modifies,VBZ
2740,fits,fits,VBZ
2741,Gun,Gun,VB
2742,cushioned,cushioned,VBN
2743,READING,READING,VBG
2744,grinning,grinning,VBG
2745,dansing,dansing,VBG
2746,sees,sees,VBZ
2747,Sees,Sees,VBZ
2748,tracing,tracing,VBG
2749,Starting,Starting,VBG
2750,penciled,penciled,VBN
2751,marking,marking,VBG
2752,rose,rose,VBD
2753,traced,traced,VBD
2754,hoses,hoses,VBZ
2755,hosing,hosing,VBG
2756,spray,spray,VB
2757,sprays,sprays,VBZ
2758,sprayed,sprayed,VBN
2759,puring,puring,VBG
2760,douses,douses,VBZ
2761,watering,watering,VBG
2762,clothed,clothed,VBN
2763,mushrooms,mushrooms,VBP
2764,crushing,crushing,VBG
2765,bowing,bowing,VBG
2766,interviewed,interviewed,VBN
2767,combining,combining,VBG
2768,slips,slips,VBZ
2769,describe,describe,VB
2770,lurking,lurking,VBG
2771,vomitting,vomitting,VBG
2772,spit,spit,VBN
2773,Try,Try,VB
2774,hard,hard,VB
2775,need,need,VBP
2776,piling,piling,VBG
2777,OF,OF,VBP
2778,engage,engage,VBP
2779,act,act,VBP
2780,investigate,investigate,VB
2781,stare,stare,VBP
2782,cornering,cornering,VBG
2783,trapping,trapping,VBG
2784,corner,corner,VBP
2785,blurt,blurt,VBP
2786,sizzling,sizzling,VBG
2787,beg,beg,VBP
2788,differ,differ,VB
2789,heads,heads,VBZ
2790,surfs,surfs,VBZ
2791,agains,agains,VBZ
2792,polaying,polaying,VBG
2793,wakes,wakes,VBZ
2794,bedding,bedding,VBG
2795,awakens,awakens,VBZ
2796,whistling,whistling,VBG
2797,poll,poll,VB
2798,pole,pole,VB
2799,takings,takings,VBZ
2800,shipping,shipping,VBG
2801,paces,paces,VBZ
2802,thought,thought,VBD
2803,peddling,peddling,VBG
2804,bicyling,bicyling,VBG
2805,featuirng,featuirng,VB
2806,fondling,fondling,VBG
2807,dries,dries,VBZ
2808,toweling,toweling,VBG
2809,wipped,wipped,VBD
2810,WASHING,WASHING,VBG
2811,Washing,Washing,VBG
2812,visiting,visiting,VBG
2813,participated,participated,VBN
2814,cared,cared,VBN
2815,dozing,dozing,VBG
2816,Sleeping,Sleeping,VBG
2817,Please,Please,VB
2818,disturb,disturb,VB
2819,napping,napping,VBG
2820,tired,tired,VBN
2821,choppping,choppping,VBG
2822,sweeping,sweeping,VBG
2823,sweeps,sweeps,VBZ
2824,swept,swept,VBD
2825,listen,listen,VBZ
2826,tattooing,tattooing,VBG
2827,stitched,stitched,VBN
2828,addicting,addicting,VBG
2829,grinded,grinded,VBN
2830,slad,slad,VB
2831,crush,crush,VB
2832,Grating,Grating,VBG
2833,crshing,crshing,VBG
2834,prepar,prepar,VB
2835,Sliced,Sliced,VBN
2836,Peeled,Peeled,VBN
2837,draining,draining,VBG
2838,emptying,emptying,VBG
2839,shook,shook,VBD
2840,straining,straining,VBG
2841,close,close,VBZ
2842,spitting,spitting,VBG
2843,spits,spits,VBZ
2844,mud,mud,VBN
2845,spliting,spliting,VBG
2846,nab,nab,VB
2847,distrubing,distrubing,VBG
2848,hurting,hurting,VBG
2849,shoe,shoe,VBD
2850,.feel,.feel,VBZ
2851,Grated,Grated,VBN
2852,melting,melting,VBG
2853,propel,propel,VBP
2854,song,song,VBD
2855,exercsing,exercsing,VBG
2856,pushup,pushup,VB
2857,break-dancing,break-dancing,VBG
2858,breakdances,breakdances,VBZ
2859,gyrating,gyrating,VBG
2860,dincing,dincing,VBG
2861,popping,popping,VBG
2862,locking,locking,VBG
2863,sloth,sloth,VBD
2864,investigates,investigates,VBZ
2865,peeping,peeping,VBG
2866,exploring..,exploring..,VB
2867,humming,humming,VBG
2868,'ve,'ve,VBP
2869,decorated,decorated,VBN
2870,yanks,yanks,VBZ
2871,scampering,scampering,VBG
2872,bumped,bumped,VBD
2873,speed,speed,VB
2874,sudden,sudden,VBN
2875,butterfly-cuts,butterfly-cuts,VBZ
2876,staying,staying,VBG
2877,lading,lading,VBG
2878,slicimg,slicimg,VBZ
2879,sized,sized,VBN
2880,ans,ans,VBZ
2881,wat,wat,VBD
2882,seat,seat,VB
2883,chilled,chilled,VBN
2884,Swimming,Swimming,VBG
2885,logged,logged,VBN
2886,bumping,bumping,VBG
2887,trimmed,trimmed,VBN
2888,greasing,greasing,VBG
2889,greases,greases,VBZ
2890,greased,greased,VBD
2891,shortening,shortening,VBG
2892,seem,seem,VBP
2893,defending,defending,VBG
2894,wolfs,wolfs,VBP
2895,encounters,encounters,VBZ
2896,harassed,harassed,VBD
2897,Hunting,Hunting,VBG
2898,concentrates,concentrates,VBZ
2899,pouncing,pouncing,VBG
2900,fuelling,fuelling,VBG
2901,pumping,pumping,VBG
2902,petrol,petrol,VBP
2903,fueling,fueling,VBG
2904,recollecting,recollecting,VBG
2905,missed,missed,VBD
2906,needs,needs,VBZ
2907,clymbing,clymbing,VBG
2908,skateboarded,skateboarded,VBD
2909,scaketing,scaketing,VBG
2910,sketting,sketting,VBG
2911,solving,solving,VBG
2912,teching,teching,VBG
2913,excercise,excercise,VBP
2914,maintain,maintain,VB
2915,exising,exising,VBG
2916,pudding,pudding,VBG
2917,oatmeal,oatmeal,VBP
2918,cheking,cheking,VBG
2919,calculating,calculating,VBG
2920,discarding,discarding,VBG
2921,properly,properly,VB
2922,pecking,pecking,VBG
2923,pecked,pecked,VBD
2924,pecks,pecks,VBZ
2925,eatting,eatting,VBG
2926,sipping,sipping,VBG
2927,dinner,dinner,VBP
2928,vacuum,vacuum,VB
2929,vacuming,vacuming,VBG
2930,cruises,cruises,VBZ
2931,luvï,luvï,VBP
2932,flapping,flapping,VBG
2933,issitting,issitting,VBG
2934,pedaled,pedaled,VBD
2935,sucks,sucks,VBZ
2936,Shouting,Shouting,VBG
2937,hurls,hurls,VBD
2938,discipline,discipline,VBP
2939,scolding,scolding,VBG
2940,MOVING,MOVING,VBG
2941,hill,hill,VBP
2942,clothing,clothing,VBG
2943,wonder,wonder,VBP
2944,dis,dis,VB
2945,hand-feeding,hand-feeding,VBG
2946,hand-feeds,hand-feeds,VBZ
2947,curved,curved,VBN
2948,bicycle,bicycle,VB
2949,Can,Can,VB
2950,fielding,fielding,VBG
2951,bats,bats,VBZ
2952,practsing,practsing,VBG
2953,homemaking,homemaking,VBG
2954,switches,switches,VBZ
2955,continuing,continuing,VBG
2956,rise,rise,VB
2957,Flying,Flying,VBG
2958,talented,talented,VBN
2959,revolutionized,revolutionized,VBD
