,id,label,modularity_class
4296,palying,palying,NN
4297,snowdrifts,snowdrifts,NNS
4298,Napkins,Napkins,NNS
4299,onthe,onthe,NN
4300,napkins,napkins,NNS
4301,napkin,napkin,NN
4302,layers,layers,NNS
4303,papertowel,papertowel,NN
4304,spoonful,spoonful,NN
4305,markings,markings,NNS
4306,compressions,compressions,NNS
4307,stretcher,stretcher,NN
4308,patient,patient,NN
4309,doctors,doctors,NNS
4310,Doctors,Doctors,NNS
4311,surgeions,surgeions,NNS
4312,opration,opration,NN
4313,cpr,cpr,NN
4314,patients,patients,NNS
4315,aspiration,aspiration,NN
4316,st,st,NN
4317,peoyano,peoyano,NN
4318,great.You,great.You,NN
4319,bro,bro,NN
4320,paino,paino,NN
4321,defender,defender,NN
4322,TEAMS,TEAMS,NNS
4323,funny,funny,NN
4324,matches,matches,NNS
4325,matchbook,matchbook,NN
4326,yells,yells,NNS
4327,screams,screams,NN
4328,carom,carom,NN
4329,caroms,caroms,NNS
4330,striker,striker,NN
4331,carrom,carrom,NN
4332,caram,caram,NNS
4333,meadow,meadow,NN
4334,rus,rus,NN
4335,lasagna,lasagna,NN
4336,pureed,pureed,NN
4337,Pasta,Pasta,NN
4338,colander,colander,NN
4339,macaroni,macaroni,NNS
4340,commando,commando,NN
4341,rifles,rifles,NNS
4342,barren,barren,NN
4343,dual-wields,dual-wields,NNS
4344,soilder,soilder,NN
4345,solider,solider,NN
4346,ezcrackers,ezcrackers,NNS
4347,packetmathi,packetmathi,NN
4348,kathe,kathe,NN
4349,che,che,NN
4350,crackers,crackers,NNS
4351,shipping,shipping,NN
4352,handcuffs,handcuffs,NNS
4353,police-man,police-man,NN
4354,cuffs,cuffs,NNS
4355,wrists,wrists,NNS
4356,cuffed,cuffed,NN
4357,lock,lock,NN
4358,handcuff,handcuff,NN
4359,hurdles,hurdles,NNS
4360,backing,backing,NN
4361,races,races,NNS
4362,foot-ball,foot-ball,NN
4363,world,world,NN
4364,monky,monky,NN
4365,holes,holes,NNS
4366,plywood,plywood,NN
4367,panel,panel,NN
4368,drill,drill,NN
4369,fireplace,fireplace,NN
4370,soy,soy,NN
4371,dark,dark,NN
4372,makiing,makiing,NN
4373,thai,thai,NN
4374,marinating,marinating,NN
4375,piono,piono,NN
4376,mo-pad,mo-pad,NN
4377,alwayz,alwayz,NN
4378,rounders,rounders,NNS
4379,washpassion,washpassion,NN
4380,baisn,baisn,NN
4381,Frisbee,Frisbee,NN
4382,prabudeva,prabudeva,NN
4383,prabhudeva,prabhudeva,NN
4384,kannukkullae,kannukkullae,NN
4385,unnai,unnai,NN
4386,vaithen,vaithen,NN
4387,kannukullae,kannukullae,NN
4388,beautifull,beautifull,NN
4389,banjo,banjo,NN
4390,abraham,abraham,NN
4391,'Dhoom,'Dhoom,NN
4392,bhachan,bhachan,NN
4393,CHASING,CHASING,NN
4394,skunk,skunk,NN
4395,stunk,stunk,NN
4396,Skunk,Skunk,NN
4397,feathers,feathers,NNS
4398,feather,feather,NN
4399,chimp,chimp,NN
4400,chmpanzee,chmpanzee,NN
4401,kickboxes,kickboxes,NN
4402,monkery,monkery,NN
4403,saddle,saddle,NN
4404,foothold,foothold,NN
4405,ahorse,ahorse,NN
4406,Models,Models,NNS
4407,outfits,outfits,NNS
4408,catwalk,catwalk,NN
4409,walkway,walkway,NN
4410,rap,rap,NN
4411,britney,britney,NN
4412,spears,spears,NNS
4413,infants,infants,NNS
4414,Rhinos,Rhinos,NNS
4415,beatiful,beatiful,NN
4416,raino,raino,NN
4417,Rhinoes,Rhinoes,NNS
4418,aloo,aloo,NN
4419,puri,puri,NN
4420,multitude,multitude,NN
4421,Penguins,Penguins,NNS
4422,amount,amount,NN
4423,Peguins,Peguins,NNS
4424,Hundreds,Hundreds,NNS
4425,rows,rows,NNS
4426,Emperor,Emperor,NN
4427,takoyaki,takoyaki,NN
4428,takyoki,takyoki,NN
4429,tacoyaki,tacoyaki,NNS
4430,mohanlal,mohanlal,NN
4431,mates,mates,NNS
4432,magica,magica,NN
4433,millen,millen,NN
4434,Highlights,Highlights,NNS
4435,bikers,bikers,NNS
4436,mondo,mondo,NN
4437,wrestle,wrestle,NNS
4438,twin,twin,NN
4439,dungeon,dungeon,NN
4440,pedastal,pedastal,NN
4441,altar,altar,NN
4442,terror,terror,NN
4443,grave,grave,NN
4444,Japanies,Japanies,NNS
4445,squral,squral,NN
4446,twice,twice,NN
4447,wrestles,wrestles,NNS
4448,kill,kill,NN
4449,walrus,walrus,NN
4450,ploar,ploar,NN
4451,wild,wild,NN
4452,basket-ball,basket-ball,NN
4453,accadamey,accadamey,NN
4454,trunks,trunks,NNS
4455,sanctuary,sanctuary,NN
4456,throughing,throughing,NN
4457,reduction,reduction,NN
4458,awhile,awhile,NN
4459,bodies,bodies,NNS
4460,summertime,summertime,NN
4461,tusks,tusks,NNS
4462,sanctury,sanctury,NN
4463,baths,baths,NNS
4464,incisions,incisions,NNS
4465,prawns,prawns,NNS
4466,noodle,noodle,NN
4467,classicalÔ,classicalÔ,NN
4468,shyt,shyt,NN
4469,flattening,flattening,NN
4470,straightener,straightener,NN
4471,beaty,beaty,NN
4472,Tips,Tips,NNS
4473,como,como,NN
4474,planchar,planchar,NN
4475,cabello,cabello,NN
4476,arrenge,arrenge,NN
4477,boxers,boxers,NNS
4478,barehands,barehands,NNS
4479,bout,bout,NN
4480,rope-stage,rope-stage,NN
4481,gather,gather,NN
4482,Heavyweight,Heavyweight,NN
4483,knuckle,knuckle,NN
4484,heavyweight,heavyweight,NN
4485,killer,killer,NN
4486,surfaces,surfaces,NNS
4487,shiso,shiso,NN
4488,stems,stems,NNS
4489,fork,fork,NN
4490,pepperonis,pepperonis,NN
4491,pepperonies,pepperonies,NNS
4492,salami,salami,NN
4493,varities,varities,NNS
4494,piza,piza,NN
4495,perason,perason,NN
4496,pickles,pickles,NNS
4497,woma,woma,NN
4498,oh,oh,NN
4499,appliances,appliances,NNS
4500,sponge,sponge,NN
4501,scrubber,scrubber,NN
4502,refigerator,refigerator,NN
4503,refrigeration,refrigeration,NN
4504,unit,unit,NN
4505,Cleaning,Cleaning,NN
4506,tommoto,tommoto,NN
4507,sharpness,sharpness,NN
4508,table-tennis,table-tennis,NN
4509,pong,pong,NN
4510,podeum,podeum,NN
4511,imran,imran,NN
4512,-2010,-2010,NN
4513,confrence,confrence,NN
4514,pakistan,pakistan,NN
4515,cowdrey,cowdrey,NN
4516,future,future,NN
4517,toothbrush,toothbrush,NN
4518,sole,sole,NN
4519,fron,fron,NN
4520,breab,breab,NN
4521,methods,methods,NNS
4522,ants,ants,NNS
4523,colony,colony,NN
4524,insects,insects,NNS
4525,swarm,swarm,NN
4526,Ants,Ants,NNS
4527,Fire,Fire,NN
4528,antes,antes,NNS
4529,freeway,freeway,NN
4530,handstands,handstands,NNS
4531,concrete,concrete,NN
4532,aqueduct,aqueduct,NN
4533,pull-tab,pull-tab,NN
4534,chunky,chunky,NN
4535,masala,masala,NN
4536,stewing,stewing,NN
4537,porkchops,porkchops,NNS
4538,halfway,halfway,NN
4539,diaper,diaper,NN
4540,shar,shar,NN
4541,pies,pies,NNS
4542,peis,peis,NN
4543,adada,adada,NN
4544,sizes,sizes,NNS
4545,recipee,recipee,NN
4546,shears,shears,NNS
4547,yakitori,yakitori,NN
4548,sniffed,sniffed,NN
4549,Hedgehog,Hedgehog,NN
4550,cutout,cutout,NN
4551,poster,poster,NN
4552,poomiga,poomiga,NN
4553,andhra,andhra,NN
4554,wins,wins,NNS
4555,bow,bow,NN
4556,pens,pens,NNS
4557,borad,borad,NN
4558,'Mozart,'Mozart,NN
4559,years,years,NNS
4560,MANS,MANS,NNS
4561,ywo,ywo,NN
4562,mem,mem,NNS
4563,saxaphone,saxaphone,NN
4564,sax,sax,NN
4565,Saxophone,Saxophone,NN
4566,hunter,hunter,NN
4567,dear,dear,NN
4568,hunting,hunting,NN
4569,carcass,carcass,NN
4570,mashrum,mashrum,NN
4571,shef,shef,NN
4572,wheta,wheta,NN
4573,kneads,kneads,NNS
4574,lumps,lumps,NNS
4575,relation,relation,NN
4576,vaccine,vaccine,NN
4577,Doctor,Doctor,NN
4578,flu,flu,NN
4579,vaccination,vaccination,NN
4580,deltoid,deltoid,NN
4581,syringe,syringe,NN
4582,cotton,cotton,NN
4583,needle,needle,NN
4584,bleacher,bleacher,NN
4585,cliffs,cliffs,NNS
4586,dive,dive,NN
4587,depth,depth,NN
4588,DIVING,DIVING,NN
4589,bachaan,bachaan,NN
4590,bulky,bulky,NN
4591,mass,mass,NN
4592,piyano,piyano,NN
4593,motocross,motocross,NN
4594,surf,surf,NN
4595,bikes,bikes,NNS
4596,Ad,Ad,NN
4597,motercycle,motercycle,NN
4598,mrf,mrf,NN
4599,cigar,cigar,NN
4600,drag,drag,NN
4601,cigarate,cigarate,NN
4602,ciggarette,ciggarette,NN
4603,sorrow,sorrow,NN
4604,ash,ash,NN
4605,habit,habit,NN
4606,ducklings,ducklings,NNS
4607,Baby,Baby,NN
4608,ducks,ducks,NNS
4609,Ducklings,Ducklings,NNS
4610,chicks,chicks,NNS
4611,waddles,waddles,NNS
4612,duclings,duclings,NNS
4613,potatoo,potatoo,NN
4614,thins,thins,NNS
4615,cruise,cruise,NN
4616,th,th,NN
4617,Friendship,Friendship,NN
4618,vs,vs,NN
4619,Chickens,Chickens,NNS
4620,chickens,chickens,NNS
4621,Rabbits,Rabbits,NNS
4622,hens,hens,NNS
4623,roosters,roosters,NNS
4624,scuffle,scuffle,NN
4625,calm,calm,NN
4626,ANIMALS,ANIMALS,NNS
4627,teen-ager,teen-ager,NN
4628,Noodles,Noodles,NNS
4629,kamakodo,kamakodo,NNS
4630,udon,udon,NN
4631,milon,milon,NN
4632,teeths,teeths,NNS
4633,giraffes,giraffes,NNS
4634,mama,mama,NN
4635,grown,grown,NN
4636,girafee,girafee,NN
4637,thi,thi,NN
4638,catsÔ,catsÔ,NN
4639,cant,cant,NN
4640,banister,banister,NN
4641,midair,midair,NN
4642,marathon,marathon,NN
4643,females,females,NNS
4644,Finish,Finish,NN
4645,olympic,olympic,NN
4646,vrey,vrey,NN
4647,intresting,intresting,NN
4648,faver,faver,NN
4649,back-flip,back-flip,NN
4650,bluff,bluff,NN
4651,stony,stony,NN
4652,backward,backward,NN
4653,lagoon,lagoon,NN
4654,ciff,ciff,NN
4655,firetruck,firetruck,NN
4656,headphones,headphones,NNS
4657,headphone,headphone,NN
4658,kis,kis,NN
4659,taro,taro,NN
4660,goblet,goblet,NN
4661,midget,midget,NN
4662,alchohal,alchohal,NN
4663,classis,classis,NN
4664,colddrink,colddrink,NN
4665,palms,palms,NN
4666,iris,iris,NN
4667,lorises,lorises,NNS
4668,stange,stange,NN
4669,nursery,nursery,NN
4670,mammals,mammals,NNS
4671,ham\nds,ham\nds,NNS
4672,bore,bore,NN
4673,pygmy,pygmy,NN
4674,researcher,researcher,NN
4675,loriss,loriss,NN
4676,twins,twins,NNS
4677,pygmies,pygmies,NNS
4678,moody,moody,NN
4679,gardens,gardens,NNS
4680,thick,thick,NN
4681,forkfuls,forkfuls,NNS
4682,chalenge,chalenge,NN
4683,hazmat,hazmat,NN
4684,suits,suits,NNS
4685,contamination,contamination,NN
4686,decontamination,decontamination,NN
4687,brushes,brushes,NNS
4688,firemen,firemen,NNS
4689,decontaminate,decontaminate,NN
4690,joker,joker,NN
4691,Decontamination,Decontamination,NN
4692,garment,garment,NN
4693,firefighter,firefighter,NN
4694,diver,diver,NN
4695,maid,maid,NN
4696,bedrrom,bedrrom,NN
4697,beb,beb,NNS
4698,bedsheet,bedsheet,NN
4699,pillow,pillow,NN
4700,clown,clown,NN
4701,Clowns,Clowns,NNS
4702,clowns,clowns,NNS
4703,fces,fces,NNS
4704,thunder,thunder,NN
4705,ypung,ypung,NN
4706,twig,twig,NN
4707,stylist,stylist,NN
4708,hairdresser,hairdresser,NN
4709,customer,customer,NN
4710,haircut,haircut,NN
4711,parlor,parlor,NN
4712,Stylist,Stylist,NN
4713,setting,setting,NN
4714,problem,problem,NN
4715,beautiness,beautiness,NN
4716,dresser,dresser,NN
4717,design,design,NN
4718,hairstylist,hairstylist,NN
4719,combs,combs,NN
4720,client,client,NN
4721,hair-dressing,hair-dressing,NN
4722,haire,haire,NN
4723,high-speed,high-speed,NN
4724,sprints,sprints,NNS
4725,deers,deers,NNS
4726,chetaah,chetaah,NN
4727,Deers,Deers,NNS
4728,hugs,hugs,NN
4729,kisses,kisses,NNS
4730,chummi,chummi,NN
4731,shetty,shetty,NN
4732,succes,succes,NNS
4733,shetti,shetti,NN
4734,congratulate,congratulate,NN
4735,her,her,NN
4736,shilpa,shilpa,NN
4737,motor-scooter,motor-scooter,NN
4738,scooty,scooty,NN
4739,harp,harp,NN
4740,legionnaire,legionnaire,NN
4741,dessert,dessert,NN
4742,vaquero,vaquero,NN
4743,hars,hars,NNS
4744,ranchers,ranchers,NNS
4745,millions,millions,NNS
4746,hahahahah.And,hahahahah.And,NN
4747,extinct,extinct,NN
4748,hahaha.Cant,hahaha.Cant,NN
4749,bringÔ,bringÔ,NN
4750,swimmingpool,swimmingpool,NN
4751,saop,saop,NN
4752,co-workers,co-workers,NNS
4753,r/c,r/c,NN
4754,proffestionals,proffestionals,NNS
4755,webcam,webcam,NN
4756,internet,internet,NN
4757,chat,chat,NN
4758,chats,chats,NN
4759,software,software,NN
4760,creams,creams,NNS
4761,nuwdeels,nuwdeels,NNS
4762,begger,begger,NN
4763,glutton,glutton,NN
4764,mess,mess,NN
4765,sorts,sorts,NNS
4766,jello,jello,NN
4767,peidhidum,peidhidum,NN
4768,fusses,fusses,NNS
4769,wrung,wrung,NN
4770,herself,herself,NN
4771,MAKEUP,MAKEUP,NN
4772,litte,litte,NN
4773,stretching,stretching,NN
4774,posture,posture,NN
4775,postures,postures,NNS
4776,chi,chi,NN
4777,orient,orient,NN
4778,yogasan,yogasan,NNS
4779,exersice,exersice,NN
4780,ashtanga,ashtanga,NN
4781,attent,attent,NN
4782,stretche,stretche,NN
4783,sweet,sweet,NN
4784,sprinkle,sprinkle,NN
4785,vinegor,vinegor,NN
4786,persan,persan,NN
4787,aid,aid,NN
4788,keys,keys,NNS
4789,pyano,pyano,NN
4790,bikini,bikini,NN
4791,explorer,explorer,NN
4792,marionette,marionette,NN
4793,thigh,thigh,NN
4794,sexy,sexy,NN
4795,knee,knee,NN
4796,tag,tag,NN
4797,sex,sex,NN
4798,sphaghetti,sphaghetti,NNS
4799,spagetti,spagetti,NNS
4800,plow,plow,NN
4801,oxen,oxen,NNS
4802,livestock,livestock,NN
4803,bulls,bulls,NNS
4804,ox,ox,NN
4805,Bulls,Bulls,NNS
4806,yaks,yaks,NNS
4807,grow,grow,NN
4808,buffalo,buffalo,NN
4809,buffalows,buffalows,NNS
4810,caribou,caribou,NN
4811,skipping,skipping,NN
4812,jumprope,jumprope,NN
4813,geetar,geetar,NN
4814,display,display,NN
4815,martial,martial,NN
4816,jodo,jodo,NN
4817,kumphu,kumphu,NNS
4818,cheesy,cheesy,NN
4819,tortila/,tortila/,NN
4820,crepe,crepe,NN
4821,T-SHIRT,T-SHIRT,NN
4822,pita,pita,NN
4823,chapathi,chapathi,NN
4824,frys,frys,NN
4825,Dish,Dish,NN
4826,quesedillas,quesedillas,NNS
4827,baboon,baboon,NN
4828,fawn,fawn,NN
4829,gorill,gorill,NN
4830,gazell,gazell,NN
4831,gazelles,gazelles,NNS
4832,yelling,yelling,NN
4833,pew,pew,NN
4834,skill,skill,NN
4835,snaps,snaps,NNS
4836,beavers,beavers,NNS
4837,playpen,playpen,NN
4838,wan,wan,NN
4839,fluat,fluat,NNS
4840,biys,biys,NNS
4841,dorks,dorks,NNS
4842,gwomen,gwomen,NNS
4843,Lyrics,Lyrics,NNS
4844,talent,talent,NN
4845,spoonfuls,spoonfuls,NNS
4846,signals,signals,NNS
4847,amzing,amzing,NN
4848,turtleneck,turtleneck,NN
4849,deaf,deaf,NN
4850,bread-crumbs,bread-crumbs,NN
4851,prop,prop,NN
4852,Individuals,Individuals,NNS
4853,celebration,celebration,NN
4854,poeple,poeple,NN
4855,arelots,arelots,NNS
4856,chingay,chingay,NN
4857,float,float,NN
4858,china,china,NN
4859,housekeeping,housekeeping,NN
4860,pillows,pillows,NNS
4861,housekeeper,housekeeper,NN
4862,bedrooms,bedrooms,NNS
4863,quilt,quilt,NN
4864,filet,filet,NN
4865,States,States,NNPS
4866,flage,flage,NN
4867,america,america,NN
4868,masalo,masalo,NN
4869,panima,panima,NN
4870,nakhi,nakhi,NNS
4871,dashi,dashi,NN
4872,okonomiyaki,okonomiyaki,NN
4873,sesame,sesame,NN
4874,barger,barger,NN
4875,sesames,sesames,NNS
4876,innards,innards,NNS
4877,seads,seads,NNS
4878,san,san,NN
4879,dwich,dwich,NN
4880,skewers,skewers,NNS
4881,apparatus,apparatus,NN
4882,kabobs,kabobs,NNS
4883,skewer,skewer,NN
4884,Skewers,Skewers,NNS
4885,shish-kabobs,shish-kabobs,NN
4886,kababas,kababas,NN
4887,kebabs,kebabs,NNS
4888,barbel,barbel,NN
4889,Weight-lifting,Weight-lifting,NN
4890,dumbbel,dumbbel,NN
4891,thank,thank,NN
4892,raw,raw,NN
4893,cutÔ,cutÔ,NN
4894,braise/sweat,braise/sweat,NN
4895,garlic/ginger,garlic/ginger,NN
4896,hok,hok,NN
4897,cooking.Very,cooking.Very,NN
4898,poori,poori,NN
4899,method,method,NN
4900,vegitabls,vegitabls,NN
4901,whetstone,whetstone,NN
4902,meant,meant,NN
4903,kiwi,kiwi,NN
4904,sharpens,sharpens,NNS
4905,sharpener,sharpener,NN
4906,grilling,grilling,NN
4907,carets,carets,NNS
4908,moons,moons,NNS
4909,romancing,romancing,NN
4910,hugging,hugging,NN
4911,subscribers,subscribers,NNS
4912,anythings,anythings,NNS
4913,silencer,silencer,NN
4914,testing,testing,NN
4915,newspaper,newspaper,NN
4916,grandfather,grandfather,NN
4917,oldman,oldman,NN
4918,PAPER,PAPER,NN
4919,payah,payah,NN
4920,karthik,karthik,NN
4921,LOVERS,LOVERS,NNS
4922,yard/,yard/,NN
4923,mt,mt,NN
4924,plying,plying,NN
4925,puupy,puupy,NN
4926,frount,frount,NN
4927,spiral,spiral,NN
4928,draws,draws,NN
4929,outline,outline,NN
4930,swirl,swirl,NN
4931,decoration,decoration,NN
4932,zero,zero,NN
4933,curlycue,curlycue,NN
4934,hose,hose,NN
4935,strawberry,strawberry,NN
4936,stroubery,stroubery,NN
4937,strawberries,strawberries,NNS
4938,tops,tops,NNS
4939,strawberrys,strawberrys,NN
4940,postion,postion,NN
4941,pre,pre,NN
4942,daifuku,daifuku,NN
4943,blonde,blonde,NN
4944,adoring,adoring,NN
4945,torilla,torilla,NN
4946,part1,part1,NN
4947,gratings,gratings,NNS
4948,garbs,garbs,NNS
4949,ishwarya,ishwarya,NN
4950,roy,roy,NN
4951,taal,taal,NN
4952,countryside,countryside,NN
4953,rai,rai,NN
4954,franc,franc,NN
4955,opinion,opinion,NN
4956,off-camera,off-camera,NN
4957,beard,beard,NN
4958,rabbi,rabbi,NN
4959,reverent,reverent,NN
4960,lacture,lacture,NN
4961,priest,priest,NN
4962,divinity,divinity,NN
4963,immorality,immorality,NN
4964,atheist,atheist,NN
4965,behaviour,behaviour,NN
4966,utensil,utensil,NN
4967,castle,castle,NN
4968,reporter,reporter,NN
4969,sandcastle,sandcastle,NN
4970,reports,reports,NNS
4971,interviewer,interviewer,NN
4972,slip,slip,NN
4973,repoter,repoter,NN
4974,anchor,anchor,NN
4975,reportera,reportera,NN
4976,m√°s,m√°s,NN
4977,tonta,tonta,NN
4978,mundo,mundo,NN
4979,search,search,NN
4980,vomit,vomit,NN
4981,drool,drool,NN
4982,spit-up,spit-up,NN
4983,spit,spit,NN
4984,rottweiller,rottweiller,NN
4985,burp,burp,NN
4986,machinthi,machinthi,NN
4987,lakadama,lakadama,NN
4988,kanu,kanu,NN
4989,pade,pade,NN
4990,sectionsÔ,sectionsÔ,NN
4991,difference,difference,NN
4992,rabby,rabby,NN
4993,tower,tower,NN
4994,teppanyaki,teppanyaki,NN
4995,PUTTING,PUTTING,NN
4996,PIECES,PIECES,NNS
4997,tower..,tower..,NN
4998,volcano,volcano,NN
4999,chineses,chineses,NNS
5000,cutlery,cutlery,NN
5001,somethings,somethings,NNS
5002,allergy,allergy,NN
5003,symptoms,symptoms,NNS
5004,euro,euro,NN
5005,research,research,NN
5006,alergy,alergy,NN
5007,artsÔ,artsÔ,NN
5008,versus,versus,NN
5009,litter,litter,NN
5010,doughs,doughs,NNS
5011,marinara,marinara,NN
5012,SOmeone,SOmeone,NN
5013,guoitatr,guoitatr,NNS
5014,out.Ô,out.Ô,NN
5015,Eyes,Eyes,NNS
5016,stovetop,stovetop,NN
5017,sunglasses,sunglasses,NNS
5018,sungalsses,sungalsses,NNS
5019,PEOPLES,PEOPLES,NNS
5020,boogie,boogie,NN
5021,waterpark,waterpark,NN
5022,surfboard,surfboard,NN
5023,surf-board,surf-board,NN
5024,nap,nap,NN
5025,yawns,yawns,NN
5026,slept,slept,NN
5027,portch,portch,NN
5028,gyrating,gyrating,NN
5029,ant,ant,NN
5030,silence,silence,NN
5031,whis,whis,NN
5032,perd,perd,NN
5033,cuttin,cuttin,NN
5034,carat,carat,NN
5035,recepie,recepie,NN
5036,hips,hips,NNS
5037,fim,fim,NN
5038,Types,Types,NNS
5039,rajinikanth,rajinikanth,NN
5040,youÔ,youÔ,NN
5041,upoad,upoad,NN
5042,mohan,mohan,NN
5043,meaning,meaning,NN
5044,ilaya,ilaya,NN
5045,nila,nila,NN
5046,teether,teether,NN
5047,shoestring,shoestring,NN
5048,chewing,chewing,NN
5049,yarn,yarn,NN
5050,cutie,cutie,NN
5051,foster,foster,NN
5052,wings,wings,NNS
5053,preserves,preserves,NNS
5054,Sauce,Sauce,NN
5055,jam,jam,NN
5056,stall,stall,NN
5057,handkerchief,handkerchief,NN
5058,garlands,garlands,NNS
5059,exchange,exchange,NN
5060,leis,leis,NN
5061,canopy,canopy,NN
5062,wreaths,wreaths,NNS
5063,lei,lei,NN
5064,garland,garland,NN
5065,rosapoo,rosapoo,NN
5066,chinna,chinna,NN
5067,marrige,marrige,NN
5068,lat,lat,NN
5069,seal,seal,NN
5070,spray,spray,NN
5071,asleep,asleep,NN
5072,kittan,kittan,NN
5073,sleepy,sleepy,NN
5074,zuchinni,zuchinni,NN
5075,okra,okra,NN
5076,gourd,gourd,NN
5077,yhe,yhe,NNS
5078,dipankar,dipankar,NN
5079,jog,jog,NN
5080,clean,clean,NN
5081,sweeping,sweeping,NN
5082,leattuce,leattuce,NN
5083,cabage,cabage,NN
5084,too~,too~,NN
5085,notch,notch,NN
5086,foodding,foodding,NN
5087,stickers,stickers,NNS
5088,sticker,sticker,NN
5089,stricers,stricers,NNS
5090,bubbling,bubbling,NN
5091,mandoline,mandoline,NN
5092,slicer,slicer,NN
5093,mandolin,mandolin,NN
5094,grater,grater,NN
5095,grates,grates,NNS
5096,cutter,cutter,NN
5097,grader,grader,NN
5098,corrots,corrots,NNS
5099,carrotes,carrotes,NNS
5100,firearms,firearms,NNS
5101,shootout,shootout,NN
5102,riflemen,riflemen,NNS
5103,taarget,taarget,NN
5104,painter,painter,NN
5105,drunk,drunk,NN
5106,smile,smile,NN
5107,m9,m9,NN
5108,agun,agun,NN
5109,thrashes,thrashes,NNS
5110,tobacco,tobacco,NN
5111,spits,spits,NNS
5112,Name,Name,NN
5113,spitting,spitting,NN
5114,figs,figs,NNS
5115,caps,caps,NNS
5116,yor,yor,NN
5117,housefly,housefly,NN
5118,forepaw,forepaw,NN
5119,witha,witha,NN
5120,archie,archie,NN
5121,FIGHT,FIGHT,NN
5122,comfort,comfort,NN
5123,hapa,hapa,NN
5124,jaazay,jaazay,NN
5125,hq,hq,NN
5126,hd,hd,NN
5127,vinnai,vinnai,NN
5128,withÔ,withÔ,NN
5129,memories,memories,NNS
5130,mozzarella,mozzarella,NN
5131,puree,puree,NN
5132,changes,changes,NNS
5133,inspirationalÔ,inspirationalÔ,NN
5134,preeti,preeti,NN
5135,kulops,kulops,NNS
5136,pops,pops,NN
5137,locks,locks,NNS
5138,poping,poping,NN
5139,sunglases,sunglases,NNS
5140,hip,hip,NN
5141,hop,hop,NN
5142,grassy,grassy,NN
5143,tourist,tourist,NN
5144,lead,lead,NN
5145,donkeys,donkeys,NNS
5146,houses,houses,NNS
5147,crib,crib,NN
5148,sloths,sloths,NNS
5149,bin,bin,NN
5150,trally,trally,NN
5151,cradle,cradle,NN
5152,costa,costa,NN
5153,rica,rica,NN
5154,containment,containment,NN
5155,bedding,bedding,NN
5156,woamn,woamn,NN
5157,nuddels,nuddels,NNS
5158,player.You,player.You,NN
5159,Future,Future,NN
5160,giutar,giutar,NN
5161,patterns,patterns,NNS
5162,kelungal,kelungal,NN
5163,punnagai,punnagai,NN
5164,mannan,mannan,NN
5165,bharatanatiyam,bharatanatiyam,NN
5166,kolam,kolam,NN
5167,pomogranate,pomogranate,NN
5168,returns,returns,NNS
5169,keeps,keeps,NNS
5170,tease,tease,NN
5171,directions,directions,NNS
5172,cruises,cruises,NNS
5173,salamander,salamander,NN
5174,gains,gains,NNS
5175,scallop,scallop,NN
5176,scallops,scallops,NNS
5177,scalaf,scalaf,NN
5178,temaki,temaki,NN
5179,patchy,patchy,NN
5180,anything,anything,NN
5181,bitch,bitch,NN
5182,terrier,terrier,NN
5183,belly-up,belly-up,NN
5184,lactating,lactating,NN
5185,potate,potate,NN
5186,somebodi,somebodi,NN
5187,cellphones,cellphones,NNS
5188,movies,movies,NNS
5189,awakes,awakes,NNS
5190,simcard,simcard,NN
5191,service,service,NN
5192,impact,impact,NN
5193,frittata,frittata,NN
5194,rood,rood,NN
5195,waka,waka,NN
5196,floater,floater,NN
5197,alligator,alligator,NN
5198,crocodile,crocodile,NN
5199,Childrens,Childrens,NNS
5200,childs,childs,NNS
5201,puddle,puddle,NN
5202,fats,fats,NNS
5203,hunk,hunk,NN
5204,meat-cutter,meat-cutter,NN
5205,ham,ham,NN
5206,shortening,shortening,NN
5207,grease,grease,NN
5208,jelly,jelly,NN
5209,skate-scooter,skate-scooter,NN
5210,gutter,gutter,NN
5211,razor,razor,NN
5212,fells,fells,NNS
5213,amature,amature,NN
5214,scater,scater,NN
5215,wolves,wolves,NNS
5216,Wolves,Wolves,NNS
5217,wolfs,wolfs,NN
5218,Tactics,Tactics,NNS
5219,charges,charges,NNS
5220,watermelan,watermelan,NN
5221,addiction,addiction,NN
5222,nightgowns,nightgowns,NNS
5223,pajama,pajama,NN
5224,pump,pump,NN
5225,gasoline,gasoline,NN
5226,nozzle,nozzle,NN
5227,fuel,fuel,NN
5228,monitor,monitor,NN
5229,laddy,laddy,NN
5230,matter,matter,NN
5231,reservation,reservation,NN
5232,Advertisement,Advertisement,NN
5233,childhood,childhood,NN
5234,swimmer,swimmer,NN
5235,swimsuit,swimsuit,NN
5236,swimming-pool,swimming-pool,NN
5237,amurice,amurice,NN
5238,CHOPPING,CHOPPING,NN
5239,slioces,slioces,NNS
5240,fetch,fetch,NN
5241,weiner,weiner,NN
5242,barriers,barriers,NNS
5243,boarder,boarder,NN
5244,skate-board,skate-board,NN
5245,woodward,woodward,NN
5246,scouter,scouter,NN
5247,YOUNGSTERS,YOUNGSTERS,NNS
5248,half-pipe,half-pipe,NN
5249,math,math,NN
5250,geometry,geometry,NN
5251,problems,problems,NNS
5252,whiteboard,whiteboard,NN
5253,classes,classes,NNS
5254,diagram,diagram,NN
5255,maths,maths,NNS
5256,professor,professor,NN
5257,teach,teach,NN
5258,sir,sir,NN
5259,core,core,NN
5260,vector,vector,NN
